city,region,variant,date,household_type,adult_equivalents,g1_food,g2_housing,g3_household_articles,g4_clothing,g5_transport,g6_health_personal,g7_personal_expenses,g8_education,g9_communication,omal_total,one_worker_required_income,two_worker_required_income_each,sample_n,effective_n,shrinkage_city_weight,statutory_minimum,multiple_of_minimum_one_worker,multiple_of_minimum_two_workers_each,dieese_family_benchmark,ratio_to_dieese_family,pnad_quarter,labour_income_real
São Luís,Northeast,expanded,2026-06-01,2 adults,1.5,1126.7322898186173,1456.6940075043658,227.5097779132044,248.18350801593544,655.6873855977091,631.3729408406803,7.482478688188676,277.578027072652,130.1996957012815,4761.440111152635,4761.440111152635,2380.7200555763175,26.0,23.578495699591105,0.22763890844655496,1621.0,2.937347385041724,1.468673692520862,8110.92,0.5870406946625827,2026Q1,3109.0
São Luís,Northeast,expanded,2026-06-01,2 adults + 1 child,1.8,1352.0787477823408,1748.032809005239,273.01173349584525,297.8202096191225,786.8248627172509,757.6475290088163,8.978974425826411,333.0936324871824,156.23963484153782,5713.728133383161,5713.728133383161,2856.8640666915803,26.0,23.578495699591105,0.22763890844655496,1621.0,3.524816862050068,1.762408431025034,8110.92,0.704448833595099,2026Q1,3109.0
São Luís,Northeast,expanded,2026-06-01,2 adults + 2 children,2.1,1577.4252057460642,2039.3716105061121,318.51368907848615,347.4569112223096,917.9623398367927,883.9221171769524,10.475470163464147,388.6092379017128,182.27957398179413,6666.016155613688,6666.016155613688,3333.008077806844,26.0,23.578495699591105,0.22763890844655496,1621.0,4.1122863390584135,2.0561431695292067,8110.92,0.8218569725276156,2026Q1,3109.0
Aracaju,Northeast,core,2026-06-01,1 adult,1.0,813.9824536252422,898.5578053788689,0.0,149.2428431751038,388.5983691006367,528.1463076888884,0.0,236.24918210985007,91.82527568667405,3106.6022367652645,3106.6022367652645,1553.3011183826322,60.0,49.98700892776219,0.3845538822694314,1621.0,1.9164726938712304,0.9582363469356152,8110.92,0.38301477967545783,2026Q1,4747.0
Aracaju,Northeast,core,2026-06-01,1 adult + 1 child,1.3,1058.1771897128149,1168.1251469925298,0.0,194.01569612763495,505.17787983082775,686.590199995555,0.0,307.1239367428051,119.37285839267626,4038.5829077948442,4038.5829077948442,2019.2914538974221,60.0,49.98700892776219,0.3845538822694314,1621.0,2.4914145020325997,1.2457072510162999,8110.92,0.4979192135780952,2026Q1,4747.0
Aracaju,Northeast,core,2026-06-01,1 adult + 2 children,1.6,1302.3719258003875,1437.6924886061904,0.0,238.78854908016606,621.7573905610187,845.0340923022216,0.0,377.9986913757601,146.92044109867848,4970.563578824423,4970.563578824423,2485.2817894122113,60.0,49.98700892776219,0.3845538822694314,1621.0,3.066356310193968,1.533178155096984,8110.92,0.6128236474807325,2026Q1,4747.0
Aracaju,Northeast,core,2026-06-01,2 adults,1.5,1220.9736804378633,1347.8367080683036,0.0,223.8642647626557,582.897553650955,792.2194615333327,0.0,354.3737731647751,137.73791353001107,4659.903355147897,4659.903355147897,2329.9516775739485,60.0,49.98700892776219,0.3845538822694314,1621.0,2.8747090408068456,1.4373545204034228,8110.92,0.5745221695131868,2026Q1,4747.0
Aracaju,Northeast,core,2026-06-01,2 adults + 1 child,1.8,1465.168416525436,1617.4040496819641,0.0,268.63711771518683,699.4770643811461,950.6633538399992,0.0,425.2485277977301,165.28549623601327,5591.884026177476,5591.884026177476,2795.942013088738,60.0,49.98700892776219,0.3845538822694314,1621.0,3.4496508489682145,1.7248254244841073,8110.92,0.6894266034158241,2026Q1,4747.0
Aracaju,Northeast,core,2026-06-01,2 adults + 2 children,2.1,1709.3631526130087,1886.971391295625,0.0,313.40997066771797,816.0565751113371,1109.1072461466658,0.0,496.12328243068515,192.8330789420155,6523.8646972070555,6523.8646972070555,3261.9323486035278,60.0,49.98700892776219,0.3845538822694314,1621.0,4.024592657129584,2.012296328564792,8110.92,0.8043310373184615,2026Q1,4747.0
Aracaju,Northeast,expanded,2026-06-01,1 adult,1.0,809.2895868310486,894.154981053539,128.29229070354506,148.50528349051226,431.4215835514047,526.0540994621219,4.474289745218296,235.3265791373563,91.525201211242,3269.043895185988,3269.043895185988,1634.521947592994,60.0,49.98700892776219,0.3845538822694314,1621.0,2.0166834640259026,1.0083417320129513,8110.92,0.40304230533478175,2026Q1,4747.0
Aracaju,Northeast,expanded,2026-06-01,1 adult + 1 child,1.3,1052.0764628803634,1162.4014753696008,166.7799779146086,193.05686853766593,560.8480586168262,683.8703293007585,5.816576668783785,305.9245528785632,118.98276157461461,4249.757063741785,4249.757063741785,2124.8785318708924,60.0,49.98700892776219,0.3845538822694314,1621.0,2.6216885032336736,1.3108442516168368,8110.92,0.5239549969352163,2026Q1,4747.0
