city,territory,category,group_key,date,monthly_change_pct
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2025-11-01,0.84
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2025-12-01,0.12
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-01-01,1.0
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-02-01,-0.31
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-03-01,0.56
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-04-01,0.41
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-05-01,0.27
Fortaleza,Fortaleza (CE),7.Despesas pessoais,g7_personal_expenses,2026-06-01,0.76
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.53
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.19
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-03-01,-0.18
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.45
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-05-01,-0.09
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-06-01,-0.2
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-07-01,0.22
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-08-01,-0.27
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.43
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.09
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-11-01,-0.14
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.32
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.57
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-02-01,-0.01
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-03-01,0.1
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-04-01,0.05
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.28
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.32
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.76
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.41
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.5
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.97
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-11-01,0.7
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2021-12-01,1.0
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-01-01,0.4
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-02-01,0.55
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-03-01,0.08
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-04-01,0.65
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-05-01,0.43
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-06-01,0.0
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-07-01,0.83
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-08-01,0.72
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-09-01,0.63
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-10-01,-0.05
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-11-01,0.28
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2022-12-01,0.48
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-01-01,1.03
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-02-01,-0.1
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-03-01,-0.38
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-04-01,-0.09
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-05-01,1.08
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-06-01,0.32
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-07-01,0.52
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-08-01,0.76
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-09-01,-0.37
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-10-01,0.54
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-11-01,0.94
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2023-12-01,0.19
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-01-01,0.68
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-02-01,-0.06
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-03-01,-0.06
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-04-01,-0.06
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-05-01,0.55
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-06-01,0.04
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-07-01,0.74
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-08-01,0.18
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-09-01,-0.02
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-10-01,0.79
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-11-01,0.67
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2024-12-01,0.88
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-01-01,0.94
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-02-01,-0.85
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-03-01,0.86
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-04-01,0.62
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-05-01,0.13
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-06-01,0.04
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-07-01,1.03
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-08-01,0.33
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-09-01,0.78
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-10-01,-0.11
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-11-01,0.3
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2025-12-01,0.88
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-01-01,1.27
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-02-01,-0.23
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-03-01,0.96
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-04-01,0.36
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-05-01,0.25
Recife,Recife (PE),7.Despesas pessoais,g7_personal_expenses,2026-06-01,0.76
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.32
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.41
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-03-01,-0.15
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.01
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-05-01,0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-06-01,-0.06
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-07-01,-0.11
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-08-01,-0.07
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.15
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-11-01,0.1
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.4
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.61
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-02-01,0.07
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-03-01,-0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-04-01,0.16
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.21
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.18
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.26
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.72
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.13
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.73
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-11-01,0.34
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2021-12-01,0.46
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-01-01,0.77
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-02-01,0.21
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-03-01,0.17
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-04-01,0.41
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-05-01,0.86
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-06-01,0.81
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-07-01,0.89
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-08-01,0.62
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-09-01,0.47
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-10-01,0.37
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-11-01,-0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2022-12-01,0.66
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-01-01,0.99
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-02-01,0.26
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-03-01,0.1
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-04-01,-0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-05-01,0.85
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-06-01,0.12
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-07-01,0.56
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-08-01,0.13
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-09-01,0.62
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-10-01,0.43
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-11-01,0.53
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2023-12-01,1.0
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-01-01,1.22
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-02-01,-0.13
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-03-01,0.17
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-04-01,0.19
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-05-01,0.0
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-06-01,-0.01
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-07-01,1.13
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-08-01,0.26
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-09-01,-0.35
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-10-01,1.11
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-11-01,0.89
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2024-12-01,0.32
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-01-01,1.35
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-02-01,1.0
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-03-01,0.3
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-04-01,0.14
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-05-01,0.08
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-06-01,-0.04
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-07-01,1.19
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-08-01,0.8
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-09-01,0.19
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-10-01,0.52
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-11-01,0.77
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2025-12-01,0.47
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-01-01,1.09
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-02-01,0.23
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-03-01,0.25
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-04-01,0.5
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-05-01,0.05
Salvador,Salvador (BA),7.Despesas pessoais,g7_personal_expenses,2026-06-01,-0.01
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.08
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.44
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-03-01,-0.2
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.15
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-05-01,-0.33
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-06-01,0.04
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-07-01,-0.29
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-08-01,-0.08
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.05
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.13
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-11-01,0.12
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.69
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.22
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-02-01,0.19
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-03-01,0.01
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-04-01,-0.01
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.55
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.27
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.35
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.48
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.68
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.59
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-11-01,0.79
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2021-12-01,0.45
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-01-01,0.67
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-02-01,1.16
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-03-01,0.68
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-04-01,0.62
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-05-01,0.7
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-06-01,0.66
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-07-01,1.0
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-08-01,0.75
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-09-01,0.45
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-10-01,0.6
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-11-01,0.15
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2022-12-01,0.15
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-01-01,0.47
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-02-01,0.07
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-03-01,0.86
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-04-01,-0.01
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-05-01,0.82
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-06-01,0.76
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-07-01,0.63
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-08-01,0.25
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-09-01,0.29
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-10-01,0.33
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-11-01,0.64
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2023-12-01,0.35
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-01-01,0.63
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-02-01,0.73
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-03-01,0.35
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-04-01,0.1
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-05-01,0.59
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-06-01,0.51
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-07-01,0.57
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-08-01,0.04
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-09-01,0.45
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-10-01,0.54
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-11-01,1.46
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2024-12-01,0.6
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-01-01,0.44
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-02-01,0.8
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-03-01,0.67
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-04-01,0.67
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-05-01,0.47
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-06-01,0.3
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-07-01,1.1
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-08-01,-0.06
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-09-01,0.51
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-10-01,-0.04
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-11-01,0.15
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2025-12-01,0.67
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-01-01,-0.03
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-02-01,0.49
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-03-01,0.8
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-04-01,0.8
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-05-01,0.47
Belo Horizonte,Belo Horizonte (MG),7.Despesas pessoais,g7_personal_expenses,2026-06-01,0.4
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-01-01,0.74
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-02-01,0.34
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-03-01,0.03
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-04-01,-0.15
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-05-01,0.12
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-06-01,-0.09
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-07-01,-0.14
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-08-01,0.07
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-09-01,0.31
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-10-01,0.13
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-11-01,0.08
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2020-12-01,0.42
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-01-01,0.74
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-02-01,0.22
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-03-01,0.08
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-04-01,0.0
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-05-01,0.27
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-06-01,0.23
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-07-01,0.5
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-08-01,0.17
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-09-01,0.42
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-10-01,0.63
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-11-01,0.72
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2021-12-01,0.74
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-01-01,1.12
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-02-01,0.61
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-03-01,0.12
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-04-01,0.71
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-05-01,0.38
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-06-01,0.65
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-07-01,0.81
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-08-01,0.35
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-09-01,0.58
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-10-01,0.44
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-11-01,0.65
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2022-12-01,0.61
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-01-01,1.04
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-02-01,0.02
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-03-01,0.27
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-04-01,0.02
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-05-01,0.49
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-06-01,0.24
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-07-01,0.38
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-08-01,0.34
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-09-01,0.57
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-10-01,0.59
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-11-01,0.97
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2023-12-01,0.92
Grande Vitória,Grande Vitória (ES),7.Despesas pessoais,g7_personal_expenses,2024-01-01,0.71
